repetition,asset_id,asset_role,criticality,capacity_loss_percent,throughput,severity,assignment_seed,assignment_design,source_cmapss_unit_id,source_true_endpoint_rul_diagnostic_only,surrogate_rul_input,surrogate_rul_quantile,rul_urgency,combined_consequence,priority_score,priority_rank,rul_only_score,rul_only_rank,criticality_only_score,criticality_only_rank
29,A5,Packing-station roller motor,3,35,3,2,70,unstratified_random,37,21,54.159061654098565,Q2_20_40pct,0.5667275067672115,0.5333333333333333,30.225467027584614,3,56.67275067672115,2,60.0,4
30,A1,Inbound conveyor motor,4,40,3,3,71,unstratified_random,92,20,25.16213385236525,Q1_shortest_0_20pct,0.798702929181078,0.6666666666666667,53.2468619454052,2,79.8702929181078,2,80.0,2
30,A2,Sortation conveyor drive,5,80,5,4,71,unstratified_random,47,135,121.81629897102604,Q4_60_80pct,0.025469608231791674,0.9333333333333333,2.377163434967223,4,2.5469608231791674,4,100.0,1
30,A3,Vertical lift motor,4,55,4,4,71,unstratified_random,100,20,23.88622641030998,Q1_shortest_0_20pct,0.8089101887175202,0.8,64.71281509740162,1,80.89101887175202,1,80.0,2
30,A4,AGV/shuttle drive unit,2,15,2,2,71,unstratified_random,25,145,153.1932818222736,Q5_longest_80_100pct,0.0,0.4,0.0,5,0.0,5,40.0,5
30,A5,Packing-station roller motor,3,35,3,2,71,unstratified_random,53,26,32.51632437126566,Q1_shortest_0_20pct,0.7398694050298746,0.5333333333333333,39.459701601593316,3,73.98694050298747,3,60.0,4
31,A1,Inbound conveyor motor,4,40,3,3,72,unstratified_random,39,142,172.98448712201755,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
31,A2,Sortation conveyor drive,5,80,5,4,72,unstratified_random,59,114,150.6488483670163,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
31,A3,Vertical lift motor,4,55,4,4,72,unstratified_random,1,112,181.7937722618632,Q5_longest_80_100pct,0.0,0.8,0.0,3,0.0,3,80.0,2
31,A4,AGV/shuttle drive unit,2,15,2,2,72,unstratified_random,92,20,25.16213385236525,Q1_shortest_0_20pct,0.798702929181078,0.4,31.94811716724312,2,79.8702929181078,2,40.0,5
31,A5,Packing-station roller motor,3,35,3,2,72,unstratified_random,82,9,13.00528536289486,Q1_shortest_0_20pct,0.8959577170968411,0.5333333333333333,47.784411578498194,1,89.59577170968412,1,60.0,4
32,A1,Inbound conveyor motor,4,40,3,3,73,unstratified_random,79,63,95.26087986485147,Q3_40_60pct,0.2379129610811882,0.6666666666666667,15.860864072079217,4,23.79129610811882,4,80.0,2
32,A2,Sortation conveyor drive,5,80,5,4,73,unstratified_random,3,69,51.59437184534412,Q2_20_40pct,0.587245025237247,0.9333333333333333,54.80953568880972,1,58.724502523724695,3,100.0,1
32,A3,Vertical lift motor,4,55,4,4,73,unstratified_random,77,34,40.64323409645428,Q2_20_40pct,0.6748541272283658,0.8,53.98833017826927,2,67.48541272283659,2,80.0,2
32,A4,AGV/shuttle drive unit,2,15,2,2,73,unstratified_random,31,8,23.83573742078014,Q1_shortest_0_20pct,0.8093141006337589,0.4,32.37256402535036,3,80.93141006337589,1,40.0,5
32,A5,Packing-station roller motor,3,35,3,2,73,unstratified_random,48,92,128.30022813454278,Q4_60_80pct,0.0,0.5333333333333333,0.0,5,0.0,5,60.0,4
33,A1,Inbound conveyor motor,4,40,3,3,74,unstratified_random,87,116,144.3579823471946,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
33,A2,Sortation conveyor drive,5,80,5,4,74,unstratified_random,20,16,23.928748965669588,Q1_shortest_0_20pct,0.8085700082746433,0.9333333333333333,75.46653410563337,1,80.85700082746433,1,100.0,1
33,A3,Vertical lift motor,4,55,4,4,74,unstratified_random,37,21,54.159061654098565,Q2_20_40pct,0.5667275067672115,0.8,45.33820054137692,2,56.67275067672115,3,80.0,2
33,A4,AGV/shuttle drive unit,2,15,2,2,74,unstratified_random,88,115,132.4717899153425,Q4_60_80pct,0.0,0.4,0.0,4,0.0,4,40.0,5
33,A5,Packing-station roller motor,3,35,3,2,74,unstratified_random,52,29,40.87621681240515,Q2_20_40pct,0.6729902655007588,0.5333333333333333,35.892814160040466,3,67.29902655007588,2,60.0,4
34,A1,Inbound conveyor motor,4,40,3,3,75,unstratified_random,64,28,47.55027096178691,Q2_20_40pct,0.6195978323057048,0.6666666666666667,41.30652215371365,2,61.95978323057047,2,80.0,2
34,A2,Sortation conveyor drive,5,80,5,4,75,unstratified_random,95,128,130.5679549560598,Q4_60_80pct,0.0,0.9333333333333333,0.0,5,0.0,5,100.0,1
34,A3,Vertical lift motor,4,55,4,4,75,unstratified_random,20,16,23.928748965669588,Q1_shortest_0_20pct,0.8085700082746433,0.8,64.68560066197146,1,80.85700082746433,1,80.0,2
34,A4,AGV/shuttle drive unit,2,15,2,2,75,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.4,18.270061375916494,3,45.67515343979123,3,40.0,5
34,A5,Packing-station roller motor,3,35,3,2,75,unstratified_random,16,84,112.36753252847032,Q4_60_80pct,0.10105973977223748,0.5333333333333333,5.389852787852665,4,10.105973977223748,4,60.0,4
35,A1,Inbound conveyor motor,4,40,3,3,76,unstratified_random,55,137,118.91039914419324,Q4_60_80pct,0.048716806846454075,0.6666666666666667,3.2477871230969386,4,4.8716806846454075,4,80.0,2
35,A2,Sortation conveyor drive,5,80,5,4,76,unstratified_random,79,63,95.26087986485147,Q3_40_60pct,0.2379129610811882,0.9333333333333333,22.2052097009109,1,23.79129610811882,3,100.0,1
35,A3,Vertical lift motor,4,55,4,4,76,unstratified_random,47,135,121.81629897102604,Q4_60_80pct,0.025469608231791674,0.8,2.037568658543334,5,2.5469608231791674,5,80.0,2
35,A4,AGV/shuttle drive unit,2,15,2,2,76,unstratified_random,41,18,59.85486006548725,Q2_20_40pct,0.521161119476102,0.4,20.84644477904408,2,52.1161119476102,1,40.0,5
35,A5,Packing-station roller motor,3,35,3,2,76,unstratified_random,98,59,85.21286900885234,Q3_40_60pct,0.31829704792918134,0.5333333333333333,16.975842556223007,3,31.829704792918136,2,60.0,4
36,A1,Inbound conveyor motor,4,40,3,3,77,unstratified_random,6,93,105.6201183358804,Q4_60_80pct,0.15503905331295675,0.6666666666666667,10.335936887530451,4,15.503905331295675,4,80.0,2
36,A2,Sortation conveyor drive,5,80,5,4,77,unstratified_random,63,72,60.45894799885493,Q2_20_40pct,0.5163284160091606,0.9333333333333333,48.19065216085499,1,51.63284160091606,2,100.0,1
36,A3,Vertical lift motor,4,55,4,4,77,unstratified_random,80,90,79.47558250502735,Q3_40_60pct,0.36419533995978126,0.8,29.135627196782504,3,36.41953399597813,3,80.0,2
36,A4,AGV/shuttle drive unit,2,15,2,2,77,unstratified_random,55,137,118.91039914419324,Q4_60_80pct,0.048716806846454075,0.4,1.948672273858163,5,4.8716806846454075,5,40.0,5
36,A5,Packing-station roller motor,3,35,3,2,77,unstratified_random,77,34,40.64323409645428,Q2_20_40pct,0.6748541272283658,0.5333333333333333,35.99222011884618,2,67.48541272283659,1,60.0,4
37,A1,Inbound conveyor motor,4,40,3,3,78,unstratified_random,41,18,59.85486006548725,Q2_20_40pct,0.521161119476102,0.6666666666666667,34.74407463174014,2,52.1161119476102,2,80.0,2
37,A2,Sortation conveyor drive,5,80,5,4,78,unstratified_random,91,38,26.859272201960557,Q1_shortest_0_20pct,0.7851258223843156,0.9333333333333333,73.2784100892028,1,78.51258223843156,1,100.0,1
37,A3,Vertical lift motor,4,55,4,4,78,unstratified_random,9,111,137.60480848618022,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
37,A4,AGV/shuttle drive unit,2,15,2,2,78,unstratified_random,71,118,142.21779435736028,Q5_longest_80_100pct,0.0,0.4,0.0,4,0.0,4,40.0,5
37,A5,Packing-station roller motor,3,35,3,2,78,unstratified_random,19,87,106.94874018187056,Q4_60_80pct,0.14441007854503551,0.5333333333333333,7.701870855735227,3,14.441007854503551,3,60.0,4
38,A1,Inbound conveyor motor,4,40,3,3,79,unstratified_random,88,115,132.4717899153425,Q4_60_80pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
38,A2,Sortation conveyor drive,5,80,5,4,79,unstratified_random,8,95,75.96907893735971,Q3_40_60pct,0.3922473685011223,0.9333333333333333,36.60975439343808,1,39.22473685011223,2,100.0,1
38,A3,Vertical lift motor,4,55,4,4,79,unstratified_random,11,97,99.08741603137932,Q4_60_80pct,0.2073006717489655,0.8,16.58405373991724,3,20.73006717489655,3,80.0,2
38,A4,AGV/shuttle drive unit,2,15,2,2,79,unstratified_random,90,28,30.303009041002955,Q1_shortest_0_20pct,0.7575759276719763,0.4,30.303037106879056,2,75.75759276719764,1,40.0,5
38,A5,Packing-station roller motor,3,35,3,2,79,unstratified_random,99,117,132.87361758142774,Q4_60_80pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
39,A1,Inbound conveyor motor,4,40,3,3,80,unstratified_random,1,112,181.7937722618632,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,2,0.0,2,80.0,2
39,A2,Sortation conveyor drive,5,80,5,4,80,unstratified_random,71,118,142.21779435736028,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,2,0.0,2,100.0,1
39,A3,Vertical lift motor,4,55,4,4,80,unstratified_random,2,98,142.91341211911944,Q5_longest_80_100pct,0.0,0.8,0.0,2,0.0,2,80.0,2
39,A4,AGV/shuttle drive unit,2,15,2,2,80,unstratified_random,72,50,70.20451782538055,Q3_40_60pct,0.4383638573969556,0.4,17.534554295878223,1,43.83638573969556,1,40.0,5
39,A5,Packing-station roller motor,3,35,3,2,80,unstratified_random,88,115,132.4717899153425,Q4_60_80pct,0.0,0.5333333333333333,0.0,2,0.0,2,60.0,4
40,A1,Inbound conveyor motor,4,40,3,3,81,unstratified_random,4,82,87.20565932033077,Q3_40_60pct,0.30235472543735387,0.6666666666666667,20.156981695823593,2,30.235472543735387,3,80.0,2
40,A2,Sortation conveyor drive,5,80,5,4,81,unstratified_random,6,93,105.6201183358804,Q4_60_80pct,0.15503905331295675,0.9333333333333333,14.47031164254263,4,15.503905331295675,4,100.0,1
40,A3,Vertical lift motor,4,55,4,4,81,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.8,36.54012275183299,1,45.67515343979123,2,80.0,2
40,A4,AGV/shuttle drive unit,2,15,2,2,81,unstratified_random,43,59,63.79604805149177,Q2_20_40pct,0.4896316155880658,0.4,19.585264623522633,3,48.963161558806576,1,40.0,5
40,A5,Packing-station roller motor,3,35,3,2,81,unstratified_random,65,128,151.46723766284128,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,5,0.0,5,60.0,4
41,A1,Inbound conveyor motor,4,40,3,3,82,unstratified_random,69,121,148.86538698158105,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
41,A2,Sortation conveyor drive,5,80,5,4,82,unstratified_random,94,55,48.61299679912422,Q2_20_40pct,0.6110960256070063,0.9333333333333333,57.035629056653924,1,61.10960256070063,1,100.0,1
41,A3,Vertical lift motor,4,55,4,4,82,unstratified_random,65,128,151.46723766284128,Q5_longest_80_100pct,0.0,0.8,0.0,3,0.0,3,80.0,2
41,A4,AGV/shuttle drive unit,2,15,2,2,82,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.4,0.0,3,0.0,3,40.0,5
41,A5,Packing-station roller motor,3,35,3,2,82,unstratified_random,97,82,79.22371888224494,Q3_40_60pct,0.36621024894204046,0.5333333333333333,19.531213276908826,2,36.62102489420405,2,60.0,4
42,A1,Inbound conveyor motor,4,40,3,3,83,unstratified_random,100,20,23.88622641030998,Q1_shortest_0_20pct,0.8089101887175202,0.6666666666666667,53.92734591450136,1,80.89101887175202,2,80.0,2
42,A2,Sortation conveyor drive,5,80,5,4,83,unstratified_random,55,137,118.91039914419324,Q4_60_80pct,0.048716806846454075,0.9333333333333333,4.546901972335713,5,4.8716806846454075,5,100.0,1
42,A3,Vertical lift motor,4,55,4,4,83,unstratified_random,72,50,70.20451782538055,Q3_40_60pct,0.4383638573969556,0.8,35.06910859175645,2,43.83638573969556,3,80.0,2
42,A4,AGV/shuttle drive unit,2,15,2,2,83,unstratified_random,31,8,23.83573742078014,Q1_shortest_0_20pct,0.8093141006337589,0.4,32.37256402535036,3,80.93141006337589,1,40.0,5
42,A5,Packing-station roller motor,3,35,3,2,83,unstratified_random,5,91,97.4316568366386,Q3_40_60pct,0.22054674530689122,0.5333333333333333,11.7624930830342,4,22.054674530689123,4,60.0,4
43,A1,Inbound conveyor motor,4,40,3,3,84,unstratified_random,72,50,70.20451782538055,Q3_40_60pct,0.4383638573969556,0.6666666666666667,29.22425715979704,3,43.83638573969556,4,80.0,2
43,A2,Sortation conveyor drive,5,80,5,4,84,unstratified_random,63,72,60.45894799885493,Q2_20_40pct,0.5163284160091606,0.9333333333333333,48.19065216085499,1,51.63284160091606,3,100.0,1
43,A3,Vertical lift motor,4,55,4,4,84,unstratified_random,54,97,127.42576425394527,Q4_60_80pct,0.0,0.8,0.0,5,0.0,5,80.0,2
43,A4,AGV/shuttle drive unit,2,15,2,2,84,unstratified_random,17,50,51.778940468972905,Q2_20_40pct,0.5857684762482167,0.4,23.43073904992867,4,58.57684762482167,2,40.0,5
43,A5,Packing-station roller motor,3,35,3,2,84,unstratified_random,90,28,30.303009041002955,Q1_shortest_0_20pct,0.7575759276719763,0.5333333333333333,40.40404947583874,2,75.75759276719764,1,60.0,4
44,A1,Inbound conveyor motor,4,40,3,3,85,unstratified_random,47,135,121.81629897102604,Q4_60_80pct,0.025469608231791674,0.6666666666666667,1.6979738821194452,4,2.5469608231791674,4,80.0,2
44,A2,Sortation conveyor drive,5,80,5,4,85,unstratified_random,69,121,148.86538698158105,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,5,0.0,5,100.0,1
44,A3,Vertical lift motor,4,55,4,4,85,unstratified_random,5,91,97.4316568366386,Q3_40_60pct,0.22054674530689122,0.8,17.643739624551298,2,22.054674530689123,2,80.0,2
44,A4,AGV/shuttle drive unit,2,15,2,2,85,unstratified_random,51,114,102.38736822787688,Q4_60_80pct,0.180901054176985,0.4,7.2360421670794,3,18.0901054176985,3,40.0,5
44,A5,Packing-station roller motor,3,35,3,2,85,unstratified_random,92,20,25.16213385236525,Q1_shortest_0_20pct,0.798702929181078,0.5333333333333333,42.597489556324156,1,79.8702929181078,1,60.0,4
45,A1,Inbound conveyor motor,4,40,3,3,86,unstratified_random,19,87,106.94874018187056,Q4_60_80pct,0.14441007854503551,0.6666666666666667,9.627338569669035,4,14.441007854503551,4,80.0,2
45,A2,Sortation conveyor drive,5,80,5,4,86,unstratified_random,15,83,158.0175356684317,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,5,0.0,5,100.0,1
45,A3,Vertical lift motor,4,55,4,4,86,unstratified_random,60,100,104.41961816061556,Q4_60_80pct,0.16464305471507557,0.8,13.171444377206047,3,16.464305471507558,3,80.0,2
45,A4,AGV/shuttle drive unit,2,15,2,2,86,unstratified_random,92,20,25.16213385236525,Q1_shortest_0_20pct,0.798702929181078,0.4,31.94811716724312,1,79.8702929181078,1,40.0,5
45,A5,Packing-station roller motor,3,35,3,2,86,unstratified_random,18,28,60.32803578156674,Q2_20_40pct,0.5173757137474662,0.5333333333333333,27.59337139986486,2,51.737571374746615,2,60.0,4
46,A1,Inbound conveyor motor,4,40,3,3,87,unstratified_random,78,107,158.8500624677376,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
46,A2,Sortation conveyor drive,5,80,5,4,87,unstratified_random,100,20,23.88622641030998,Q1_shortest_0_20pct,0.8089101887175202,0.9333333333333333,75.49828428030189,1,80.89101887175202,2,100.0,1
46,A3,Vertical lift motor,4,55,4,4,87,unstratified_random,56,15,16.158144448588526,Q1_shortest_0_20pct,0.8707348444112918,0.8,69.65878755290335,2,87.07348444112918,1,80.0,2
46,A4,AGV/shuttle drive unit,2,15,2,2,87,unstratified_random,2,98,142.91341211911944,Q5_longest_80_100pct,0.0,0.4,0.0,4,0.0,4,40.0,5
46,A5,Packing-station roller motor,3,35,3,2,87,unstratified_random,60,100,104.41961816061556,Q4_60_80pct,0.16464305471507557,0.5333333333333333,8.780962918137364,3,16.464305471507558,3,60.0,4
47,A1,Inbound conveyor motor,4,40,3,3,88,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.6666666666666667,30.450102293194156,3,45.67515343979123,3,80.0,2
47,A2,Sortation conveyor drive,5,80,5,4,88,unstratified_random,49,21,13.44996942007384,Q1_shortest_0_20pct,0.8924002446394093,0.9333333333333333,83.2906894996782,1,89.24002446394093,1,100.0,1
47,A3,Vertical lift motor,4,55,4,4,88,unstratified_random,93,85,42.17809886645809,Q2_20_40pct,0.6625752090683352,0.8,53.00601672546682,2,66.25752090683352,2,80.0,2
47,A4,AGV/shuttle drive unit,2,15,2,2,88,unstratified_random,69,121,148.86538698158105,Q5_longest_80_100pct,0.0,0.4,0.0,5,0.0,5,40.0,5
47,A5,Packing-station roller motor,3,35,3,2,88,unstratified_random,70,94,86.32146123836584,Q3_40_60pct,0.30942831009307326,0.5333333333333333,16.502843204963906,4,30.942831009307326,4,60.0,4
48,A1,Inbound conveyor motor,4,40,3,3,89,unstratified_random,25,145,153.1932818222736,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
48,A2,Sortation conveyor drive,5,80,5,4,89,unstratified_random,56,15,16.158144448588526,Q1_shortest_0_20pct,0.8707348444112918,0.9333333333333333,81.26858547838724,1,87.07348444112918,1,100.0,1
48,A3,Vertical lift motor,4,55,4,4,89,unstratified_random,2,98,142.91341211911944,Q5_longest_80_100pct,0.0,0.8,0.0,3,0.0,3,80.0,2
48,A4,AGV/shuttle drive unit,2,15,2,2,89,unstratified_random,83,137,136.40747067846124,Q5_longest_80_100pct,0.0,0.4,0.0,3,0.0,3,40.0,5
48,A5,Packing-station roller motor,3,35,3,2,89,unstratified_random,77,34,40.64323409645428,Q2_20_40pct,0.6748541272283658,0.5333333333333333,35.99222011884618,2,67.48541272283659,2,60.0,4
49,A1,Inbound conveyor motor,4,40,3,3,90,unstratified_random,63,72,60.45894799885493,Q2_20_40pct,0.5163284160091606,0.6666666666666667,34.42189440061071,3,51.63284160091606,4,80.0,2
49,A2,Sortation conveyor drive,5,80,5,4,90,unstratified_random,24,20,32.316305129135706,Q1_shortest_0_20pct,0.7414695589669144,0.9333333333333333,69.20382550357867,2,74.14695589669144,2,100.0,1
49,A3,Vertical lift motor,4,55,4,4,90,unstratified_random,68,8,14.299954503479244,Q1_shortest_0_20pct,0.885600363972166,0.8,70.8480291177733,1,88.5600363972166,1,80.0,2
49,A4,AGV/shuttle drive unit,2,15,2,2,90,unstratified_random,37,21,54.159061654098565,Q2_20_40pct,0.5667275067672115,0.4,22.66910027068846,4,56.67275067672115,3,40.0,5
49,A5,Packing-station roller motor,3,35,3,2,90,unstratified_random,10,96,99.04426828245136,Q3_40_60pct,0.20764585374038913,0.5333333333333333,11.074445532820754,5,20.764585374038912,5,60.0,4
50,A1,Inbound conveyor motor,4,40,3,3,91,unstratified_random,35,11,10.318035788709574,Q1_shortest_0_20pct,0.9174557136903234,0.6666666666666667,61.16371424602157,1,91.74557136903235,1,80.0,2
50,A2,Sortation conveyor drive,5,80,5,4,91,unstratified_random,28,97,94.6987062048556,Q3_40_60pct,0.2424103503611552,0.9333333333333333,22.624966033707818,3,24.24103503611552,3,100.0,1
50,A3,Vertical lift motor,4,55,4,4,91,unstratified_random,71,118,142.21779435736028,Q5_longest_80_100pct,0.0,0.8,0.0,5,0.0,5,80.0,2
50,A4,AGV/shuttle drive unit,2,15,2,2,91,unstratified_random,91,38,26.859272201960557,Q1_shortest_0_20pct,0.7851258223843156,0.4,31.405032895372628,2,78.51258223843156,2,40.0,5
50,A5,Packing-station roller motor,3,35,3,2,91,unstratified_random,11,97,99.08741603137932,Q4_60_80pct,0.2073006717489655,0.5333333333333333,11.056035826611494,4,20.73006717489655,4,60.0,4
51,A1,Inbound conveyor motor,4,40,3,3,92,unstratified_random,44,109,141.8287484510994,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,2,0.0,2,80.0,2
51,A2,Sortation conveyor drive,5,80,5,4,92,unstratified_random,95,128,130.5679549560598,Q4_60_80pct,0.0,0.9333333333333333,0.0,2,0.0,2,100.0,1
51,A3,Vertical lift motor,4,55,4,4,92,unstratified_random,8,95,75.96907893735971,Q3_40_60pct,0.3922473685011223,0.8,31.379789480089784,1,39.22473685011223,1,80.0,2
51,A4,AGV/shuttle drive unit,2,15,2,2,92,unstratified_random,50,79,131.9611497166465,Q4_60_80pct,0.0,0.4,0.0,2,0.0,2,40.0,5
51,A5,Packing-station roller motor,3,35,3,2,92,unstratified_random,59,114,150.6488483670163,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,2,0.0,2,60.0,4
52,A1,Inbound conveyor motor,4,40,3,3,93,unstratified_random,92,20,25.16213385236525,Q1_shortest_0_20pct,0.798702929181078,0.6666666666666667,53.2468619454052,1,79.8702929181078,1,80.0,2
52,A2,Sortation conveyor drive,5,80,5,4,93,unstratified_random,27,66,114.97611996076007,Q4_60_80pct,0.08019104031391944,0.9333333333333333,7.484497095965814,3,8.019104031391944,3,100.0,1
52,A3,Vertical lift motor,4,55,4,4,93,unstratified_random,54,97,127.42576425394527,Q4_60_80pct,0.0,0.8,0.0,4,0.0,4,80.0,2
52,A4,AGV/shuttle drive unit,2,15,2,2,93,unstratified_random,96,137,137.09402180530702,Q5_longest_80_100pct,0.0,0.4,0.0,4,0.0,4,40.0,5
52,A5,Packing-station roller motor,3,35,3,2,93,unstratified_random,62,54,60.376193576182295,Q2_20_40pct,0.5169904513905417,0.5333333333333333,27.57282407416222,2,51.699045139054164,2,60.0,4
53,A1,Inbound conveyor motor,4,40,3,3,94,unstratified_random,33,106,142.7935583123275,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
53,A2,Sortation conveyor drive,5,80,5,4,94,unstratified_random,96,137,137.09402180530702,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
53,A3,Vertical lift motor,4,55,4,4,94,unstratified_random,5,91,97.4316568366386,Q3_40_60pct,0.22054674530689122,0.8,17.643739624551298,2,22.054674530689123,3,80.0,2
53,A4,AGV/shuttle drive unit,2,15,2,2,94,unstratified_random,24,20,32.316305129135706,Q1_shortest_0_20pct,0.7414695589669144,0.4,29.658782358676575,1,74.14695589669144,1,40.0,5
53,A5,Packing-station roller motor,3,35,3,2,94,unstratified_random,79,63,95.26087986485147,Q3_40_60pct,0.2379129610811882,0.5333333333333333,12.688691257663372,3,23.79129610811882,2,60.0,4
